GDSC_Cell.line.name	LabCellLineID	GDSC_tissue_unified	MT.ND6	MT.CO2	MT.CYB	MT.ND2	MT.ND5	MT.CO1	MT.ND3	MT.ND4	MT.ND1	MT.ATP6	MT.CO3	MT.ND4L	MT.ATP8	MT.RNR1	MT.RNR2	mut_high	mut_high_mod	mut_trns	mut_rnrs	mut_atp6s	mut_atp8s	mut_cox1s	mut_cox2s	mut_cox3s	mut_cytbs	mut_nd1s	mut_nd2s	mut_nd3s	mut_nd4s	mut_nd4Ls	mut_nd5s	mut_nd6s	mut_atp6_atp8s	mut_cox1_2_3s	mut_ndxs	mut_chrs	CPI-613 Drug Response
RERF-LC-MS	406	LUNG	11.8937565679376	14.9258789170477	12.7234476384229	13.1437499002103	10.9939290523755	13.880348808156	13.4477289873954	14.0021997001195	12.3877750214349	13.9143851321554	13.9475456252494	13.9841514002052	15.5983142557564	1209.18	3092.81	0.015177065767285	1	0.110677718186251	1	1	0	0.195701074731317	0	0.127873563218391	0.999108138238573	0.1	0.999724290046871	0.166666666666667	0	0	0	0	1	0.195701074731317	0.999724290046871	1	0.483060109289617
RKN	407	SOFT_TISSUE	10.8653466448168	14.0599358851123	11.2513640550649	11.8931877491624	10.1877232162907	13.1530294509415	12.4226429901316	12.845921226871	11.9278149917673	13.3520434257954	13.7906539475539	13.0126594536178	15.2986354067342	640.981	3377.04	0.00769421692727724	1	0.116526610644258	1	0.997649516845129	0	0.207518796992481	0.0090689238210399	0.242009132420091	1	0.142857142857143	0.999336429993364	1	0.125	0	0.00769421692727724	0	0.997649516845129	0.242009132420091	1	1	0.232786885245902
RKO	408	LARGE_INTESTINE	11.2953097698587	13.0906252132244	11.3892011014162	12.1507310168989	10.8436855540976	12.7908982616411	12.7002879844217	12.67655215416	10.9030533382896	13.37964911776	12.7901448269498	13.1679041894515	15.9911453570041	593.066	1102.67	0.0178326474622771	0.999573833368847	0.982035928143713	1	0.999245472837022	0	0.343844492440605	0.0125976316452507	0.285714285714286	0.999573833368847	0.12748457847841	0.219281663516068	0.999362786745964	0.175	0	0.0754716981132075	0.00567561667758131	0.999245472837022	0.343844492440605	0.999362786745964	1	0.403825136612022
RL95-2	409	ENDOMETRIUM	12.5657923118355	14.6464462061547	13.4316281826209	13.2650289424582	11.7287708495427	14.6000290339514	12.9688287633364	14.0985256213795	12.7229355753429	14.2574615078381	14.4240350332987	14.0686943198255	16.1393115227846	1283.74	2642.62	0.054590570719603	1	0.999362786745964	0.999754721609026	0.999775583482944	0	1	0.016793893129771	0.209183673469388	1	0.101578128472994	0.233823529411765	0.999569984949473	0	0	0.0435536294691224	0	0.999775583482944	1	0.999569984949473	1	0.0404371584699454
RPMI-7951	410	SKIN	11.1866713961221	14.1012370688473	12.1601865766007	12.2976327891425	10.464647848281	13.2996373280292	12.415477707698	12.551948530593	11.0373410360741	12.845313623644	13.4212759052906	12.6033945308874	14.6215368062479	736.389	1644.67	0.0133333333333333	1	0.99852382960776	0.999788762146177	0.997894293535481	0.01131625967838	0.142443801468952	0.0120274914089347	0.00635593220338983	1	0.998765813020673	0.0344827586206897	0.142857142857143	0.997651078368567	0	0.137254901960784	0	0.997894293535481	0.142443801468952	0.998765813020673	1	0.684153005464481
RPMI-8226	63	LUNG	11.9779596047824	14.9093774756144	12.5395465802384	13.0982788732746	10.969890117492	13.6287872625439	13.0897980367225	13.7822815961481	12.1731149378001	14.3395716783847	14.1964484439621	13.8896940793821	16.0349064042867	1490.25	5102.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.541530054644809
RPMI-8402	411	HAEMATOPOIETIC_AND_LYMPHOID	10.5093791489147	13.5912885792461	11.9581901836937	12.2490838161102	10.2930117524234	12.7849415083371	12.4319154134243	12.4715990136979	11.4288835520102	13.3633134643735	13.2888660741658	12.6007956649905	15.112235859979	952.246	2699.53	0.125	1	0	1	0	0	0.35	0	0.142857142857143	1	0	0	0	0	0	1	0	0	0.35	1	1	0.541530054644809
RT-112	412	BLADDER	11.0656180843828	14.3622178159131	12.4042368353401	12.8082201185823	10.4425288687325	13.6250238568804	13.4812949046311	13.4292759619245	11.7642910794021	13.8698829701413	13.8891236562942	13.5631962722167	15.7907303001507	761.456	1544.31	0.171830985915493	1	0.333333333333333	0.999538851740835	0.99284862932062	0	0.178391959798995	0	0.208237986270023	1	0.171830985915493	0.183249016301293	0.134328358208955	0	0	0.277777777777778	0.0833333333333333	0.99284862932062	0.208237986270023	0.277777777777778	1	0.781420765027322
RT4	413	BLADDER	11.0920964149908	14.0461008450288	11.7185756853759	12.0743756474849	10.4891455039662	13.4459201271752	12.5881055773131	12.8280571258487	11.2826251341917	12.9322332100775	13.3586512008929	13.084874808699	15.6181273634023	642.743	1704.33	0.0555555555555556	1	1	1	0	0	1	0	0.0689655172413793	1	0.173913043478261	1	0.263157894736842	0.0952380952380952	0	0.08	0.0246913580246914	0	1	1	1	0.853551912568306
RVH-421	414	SKIN	12.080584386304	14.8695938432408	13.0891690652393	12.7553257543979	11.654636028528	14.5837879545023	12.7785494608911	13.7254727730894	12.0962539453742	13.8964270161696	13.9975323475264	13.9862864860596	15.7682101755889	611.248	3716.56	0.0201005025125628	1	0.998714652956298	1	0.98	0	0.166666666666667	0.00387972841901067	0.152173913043478	1	0.998933901918977	0.998733535967579	0.999359658484525	0	0.00278730703259005	0.999504827927705	0	0.98	0.166666666666667	0.999504827927705	1	0.402732240437158
Saos-2	415	BONE	11.5875900194093	13.7524851858842	11.6244299389997	11.9565576625705	10.8454116414745	12.8800426334858	12.1386557850144	13.0676864406152	11.5027323730015	12.9938229367459	12.9181551294918	13.0225585413514	14.8872682220958	329.314	1100.62	0.166666666666667	1	1	1	0	0	0.944444444444444	0	0.0540540540540541	1	0.25	1	0.285714285714286	0.0746268656716418	0	0.166666666666667	0.0625	0	0.944444444444444	1	1	0.786338797814208
SBC-5	416	LUNG	11.599540965644	14.8100192724208	13.5074230190982	13.7629010497751	11.11731842601	14.1575048399261	13.8309112797428	14.6429542234803	12.8894849504364	14.4725639252299	14.163256560386	14.8927799577048	15.696777399526	358.893	1774.13	0.295267986479961	0.999789162977019	0.143404255319149	1	0.999512789281364	0.999349099587763	0.295267986479961	0.0184907546226887	0.231664726426077	0.999789162977019	0.147727272727273	0.999757869249395	0.999544107590609	0.153846153846154	0.0167755991285403	0.142857142857143	0.107142857142857	0.999512789281364	0.295267986479961	0.999757869249395	0.999672131147541	0.519125683060109
SCC-25	523	HEAD_AND_NECK	13.3687792600413	16.0555366474265	13.9318455401837	14.1471254091354	12.9249238183731	15.7300189590848	14.4317587491662	14.5534493057631	13.6260512142343	15.1962178894205	15.7321144156125	14.9325377347885	17.2539674830394	5383.92	24461.2	0.0869565217391304	0.999788000847997	0.133861940298507	0.999550258601304	0.997566909975669	0.142857142857143	0.197823000473261	0.0869565217391304	0.1875	0.999788000847997	0.999557522123894	0.207957559681698	0.219903206291591	0.08	0.235294117647059	0.0769230769230769	0	0.997566909975669	0.197823000473261	0.999557522123894	1	0.16448087431694
SCC-9	418	HEAD_AND_NECK	13.1370231431421	15.7196294639674	13.9052929785547	13.495230456532	12.7135153979567	15.4241662888181	14.0841440106151	14.5336947405408	12.4283863461795	14.9275927993996	15.0702467554189	14.64886311085	16.7542220433817	5227.45	16321.8	0	1	0	1	0	1	0.258064516129032	0	0.153846153846154	1	0.230769230769231	0	0.25	0	0	0.0882352941176471	0.0909090909090909	1	0.258064516129032	0.25	1	0.0360655737704918
SF126	419	CENTRAL_NERVOUS_SYSTEM	10.4052478526531	13.5274770060604	11.2066481074478	11.2758335100135	9.87130463126397	12.6090401884317	11.7875761208696	12.6975974813924	10.4498708440737	12.5420161613568	12.4835135050194	12.8892187424726	14.441582554398	408.628	824.164	0	1	0.96078431372549	1	0	0.25	0.88	0	0.0740740740740741	1	0.217948717948718	0	0.285714285714286	0.08	0	0.12	0.0740740740740741	0.25	0.88	0.285714285714286	1	0.693989071038251
SF295	420	CENTRAL_NERVOUS_SYSTEM	10.4223801897883	13.9262959947811	11.5098244786172	12.2732419549143	10.2821617665818	13.0334230015375	12.0127991041797	12.6133060300086	11.0722666151321	13.3465137331656	13.1135956755868	12.9785495946456	16.0230612497353	1464.9	2251.08	0.106806661839247	1	0.999360613810742	1	1	0.375	0.669237012987013	0.130200860832138	0.25	0.999569522169608	0.272727272727273	1	0.155051777218024	0	0	0.0909090909090909	0	1	0.669237012987013	1	1	0.745901639344262
SH-10-TC	422	STOMACH	11.5611924625187	14.2566509842871	12.0605608415577	12.1199786096549	10.6582114827518	13.1721618232676	12.9090867788853	12.5608104687279	11.4651071996502	13.2310561375206	13.5468944598876	13.0184436217558	15.9322147519684	949.182	2963.53	0.01171875	0.999790180444817	0.999527521852114	0.999553770638108	0.999790180444817	0	0.216806722689076	0	0.180740740740741	0.999350649350649	0.13361371724361	0.173498034811903	0.999764428739694	0.00778546712802768	0	0.999748869914616	0.99975272007913	0.999790180444817	0.216806722689076	0.999764428739694	1	NA
SHP-77	423	LUNG	12.2372697231892	14.5577628359456	12.3163098196069	13.0801846278215	11.47568277365	13.5875431413718	13.284014344738	13.4763664973862	12.0255202616954	13.6446449479688	13.3405455793124	13.6303808977519	15.5629578693341	1562.61	3103.8	0.0256410256410256	1	0.767629281396911	1	0.98343685300207	0.0376165113182423	0.21551724137931	0.142857142857143	0.391217564870259	1	0.394770681525932	0.323730098559515	0.16871604232199	0.145833333333333	0	0.0256410256410256	0.043010752688172	0.98343685300207	0.391217564870259	0.394770681525932	1	0.955737704918033
SIG-M5	424	HAEMATOPOIETIC_AND_LYMPHOID	12.4661784510779	14.3489355820488	11.8456468571008	12.6540317958385	11.2974321819834	13.3415188232452	13.007395254408	13.1154663798263	12.2977187551009	13.3030672138429	13.7002229507993	12.8070529872054	15.2174655107595	964.437	4082.38	0	1	1	1	0	0	0.323529411764706	0	0	1	0.0769230769230769	0.0833333333333333	0.583333333333333	0	0	0.133333333333333	0	0	0.323529411764706	0.583333333333333	1	0.251912568306011
SJSA-1	427	BONE	10.8782808670431	13.3637241181191	10.8125784441354	11.0844097982063	10.0227839150477	12.5071256532803	11.2578592346396	11.9782456906056	11.226171322091	12.3914315679713	12.6142727369962	12.184751394711	14.2545857763094	310.487	1535.31	0.0540540540540541	1	1	1	0	0	0.219512195121951	1	0	1	0.333333333333333	0	0.333333333333333	0.970588235294118	0.181818181818182	0.303921568627451	0.0540540540540541	0	1	0.970588235294118	1	0.766120218579235
SK-CO-1	429	LARGE_INTESTINE	12.3253897878766	14.579787329527	12.7312129466071	13.0762477581008	11.2860956555691	14.2029655585694	13.1840074818168	13.3313368562965	12.543925975355	14.1823943534045	14.29275299625	13.3857276134184	16.0897401166023	1053.28	3165.48	0.0492975734355045	0.999575281376088	0.998843262001157	1	0.994475138121547	0.125	0.291666666666667	0.0115303983228512	0.198675496688742	0.999575281376088	0.25	0.203991130820399	0.155840372851733	0.0061965811965812	0	0.00666984278227727	0.0833333333333333	0.994475138121547	0.291666666666667	0.25	1	0.785245901639344
SK-ES-1	430	BONE	11.7894113774979	13.6081392908434	11.6618671502729	12.6689292924016	11.4154248897793	12.5679085550333	12.6525537163442	12.5621231488673	11.25750570512	13.1345386252946	13.1639798103835	12.7406662032843	15.1620765703743	1430.21	1939.4	0	1	1	1	0	0	0.3125	0	0	1	0.130434782608696	1	0.238095238095238	0	0	1	0	0	0.3125	1	1	0.20983606557377
SK-HEP-1	431	LIVER	11.5822831386513	14.7196561996038	12.8072542841279	12.7414669864011	11.0089887832273	13.8993569229231	12.973553878808	13.344434621924	12.6333585506371	13.9337828487754	14.2529610363937	13.5182843214541	15.9747282629998	697.223	4266.84	0.00725115359261701	1	0.999791188139486	0.999791883454735	0.998705222270177	0.125	0.177232447171097	0	0.231417624521073	1	0.132214060860441	0.193076923076923	0.999788225328251	0.181818181818182	0.0487804878048781	0.0769230769230769	0.0606060606060606	0.998705222270177	0.231417624521073	0.999788225328251	1	0.615846994535519
SK-LMS-1	432	SOFT_TISSUE	11.3074285251922	14.2168216280039	11.964196446646	11.5915223465707	10.7463463608331	13.4542992936199	12.059885201101	12.6497501665791	10.7546370125299	13.2940463132715	13.468624042918	12.764767945128	15.0221076883096	776.361	2405.8	0.00826239359038558	0.999460625674218	0.121041520056298	0.99934554973822	0.994940978077572	0	0.185357142857143	0.0220588235294118	0.138743455497382	0.999089667728721	0.163289630512515	0.156327543424318	0.0479233226837061	0	0	0.999460625674218	0	0.994940978077572	0.185357142857143	0.999460625674218	1	0.318032786885246
SK-LU-1	433	LUNG	4039.33	18898.2	6144.8	4744.89	4005.86	15773	3444.53	14580.3	4292.3	11387.2	12121.3	8371.58	10176	25155	42424.9	0.742797819880613	1	0.208333333333333	0.999419448476052	1	0.5	0.125668449197861	0.0105263157894737	0.333333333333333	0.999770114942529	0.178571428571429	0.116040955631399	0.0994457124225628	0.21357063403782	0	0.742797819880613	0	1	0.333333333333333	0.742797819880613	1	0.346448087431694
SK-MEL-2	434	SKIN	12.0223331324424	14.1289609508557	11.8090847965523	12.5135055498751	11.4555840875786	13.223971517214	13.5386739530827	12.3530365234956	11.2220703552472	13.1644198720585	14.0133226734254	14.2491134527137	16.2530903440755	NA	NA	0.0289855072463768	1	1	0.999764871855161	0.998900615655233	0.15	0.155015197568389	0.0151699029126214	0.117647058823529	0.999792488068064	0.157894736842105	1	0.126575028636884	0.206896551724138	0	0.125	0	0.998900615655233	0.155015197568389	1	1	0.244808743169399
SK-MEL-24	435	SKIN	11.8515148186636	13.4731983836775	11.1444033271954	11.3116348018816	10.9070408685154	12.9647379514158	11.4621955011376	12.7637518239283	11.0572471758169	12.8313864235744	12.5800700907811	12.7357463963267	14.742151514236	294.192	809.503	0	1	0.999146029035013	1	0.998650775803913	0.00322234156820623	0.173913043478261	0.0288379983036472	0.25	1	0.216216216216216	1	0.121405750798722	0.294117647058824	0	0.994714986787467	0	0.998650775803913	0.25	1	0.99978317432784	0.848633879781421
SK-MEL-30	436	SKIN	11.560619433897	14.1907506496624	11.6753837211354	12.5287226985824	10.6075152627968	13.8035257369114	12.1443395912478	13.0149793902844	11.9046722501561	13.5712786185146	13.8268463698841	13.1547073716303	15.4346282276367	563.186	2762.02	0.484321305841924	0.999354561101549	0.159865376525032	0.99977079990832	0.991820040899795	0	0.223165554881747	0.00811249323958897	0.162514827995255	0.999354561101549	0.148327137546468	0.484321305841924	0.248273791654158	0.153846153846154	0	0.999257609502598	0	0.991820040899795	0.223165554881747	0.999257609502598	0.999659516513449	0.680327868852459
SK-MEL-31	437	SKIN	11.9875127311561	14.2279919096011	11.0881919605349	11.3405733953952	11.0158331642693	13.6291289040282	11.6389788588784	12.8863634274341	10.7031249307843	13.1644984403774	13.0270593394562	12.6956415496383	14.8480360416318	1239.2	2420.15	0	1	0	1	0	0	0.294117647058824	0	0	1	0.125	0	0	0	0	0	0	0	0.294117647058824	0.125	1	NA
SK-MEL-5	438	SKIN	11.9919823579216	15.0134971542917	12.8087027934454	12.950647019425	11.3239554596316	13.8520417663924	13.5536292939164	13.4573808790725	12.0332509140987	14.0126245388651	14.3231251477269	13.7420988697783	16.7330550545877	1694.39	4744.25	0.0512820512820513	1	0.998321795678624	0.999519461797213	0.988472622478386	0	0.182539682539683	0.133333333333333	0.00908059023836549	0.999366821443647	1	0.996019275089043	0.133333333333333	0	0.0512820512820513	0.238095238095238	0	0.988472622478386	0.182539682539683	1	1	0.0628415300546448
SK-MES-1	439	LUNG	12.0876285825385	15.226713224619	11.8881724496659	12.495230456532	10.9952725085353	14.3286749273279	12.9865175974448	13.6558660906456	11.7881881325196	13.7570774332543	13.7552005530578	13.4473415653707	15.4875574448811	1250.15	7370.77	0.00796812749003984	1	1	0.999768786127168	0.98740157480315	0.032258064516129	0.253036437246964	0.00705329153605016	0.164882226980728	1	1	0.999578592498946	0.144338565022422	0.232558139534884	0	0.177777777777778	0.999790707408958	0.98740157480315	0.253036437246964	1	1	0.389617486338798
SK-MM-2	440	HAEMATOPOIETIC_AND_LYMPHOID	11.8767087815551	13.1948799460175	10.9924427228178	12.1240566735066	11.0296323280441	12.9718847885645	12.2416257078027	12.4641628186685	12.2808577467114	12.6843760660087	12.5490385853671	12.6456809462006	14.5830239863576	686.811	3253.85	0	1	0	1	0.142857142857143	0	0.203703703703704	0.272727272727273	0.08	1	1	0	0.275862068965517	0.105263157894737	0	0.153846153846154	0	0.142857142857143	0.272727272727273	1	1	0.819125683060109
SK-N-AS	441	PERIPHERAL_NERVOUS_SYSTEM	11.7570982737689	14.8385145633586	12.5089831848554	13.5352753766208	11.451004997818	13.7878005552877	14.3014247443701	13.6776095416645	11.4690821302181	14.4698325700163	13.8394006489884	13.8578838275882	16.2300204357056	1196.56	2522.62	0.00490998363338789	0.999786689419795	0.181818181818182	0.999212805038048	0.989473684210526	0	0.233108108108108	0.0135338345864662	0.999227799227799	0.999786689419795	0.266666666666667	0.25936329588015	0.272727272727273	0.166666666666667	0	0.181818181818182	0	0.989473684210526	0.999227799227799	0.272727272727273	1	0.598907103825137
SK-N-DZ	444	PERIPHERAL_NERVOUS_SYSTEM	10.8651919653869	13.7474587336803	11.4120405145517	11.5788915530966	10.5638635907793	12.8274419506168	12.3114645154484	12.0426511766247	11.1664769508168	12.1928475904979	12.9989429514431	12.0377528424635	13.9324915988124	846.33	5241.75	0	1	1	1	0.944444444444444	1	1	1	0	1	1	0	1	0	0	1	1	1	1	1	1	0.666120218579235
SK-N-FI	445	PERIPHERAL_NERVOUS_SYSTEM	11.5107147258424	14.3347621095954	12.478213463046	12.2947068945108	11.0610336016811	13.8849336479498	12.6426609629771	13.1954952465091	11.5070513022479	13.094836451932	13.602698865018	13.2036538855296	14.8287811089804	683.12	1323.6	0	1	1	1	1	0	0.159090909090909	0	0	1	0.191489361702128	0.111111111111111	0.978723404255319	0.0689655172413793	0	0.132075471698113	0.0952380952380952	1	0.159090909090909	0.978723404255319	1	0.0770491803278689
SK-N-SH	446	PERIPHERAL_NERVOUS_SYSTEM	11.3736264628736	14.1269464072255	12.1010564641383	12.7981072335555	11.0212576205605	13.6267357129222	12.8217739819706	13.1395193774203	12.045213599665	13.6634469181326	13.7796167707909	13.4495355824948	15.2795380382471	1275.6	3207.59	0	1	0.15	1	0	0	0.194444444444444	0.130434782608696	0.166666666666667	1	0.25	0.161290322580645	0.157894736842105	0.166666666666667	0	0.135135135135135	0	0	0.194444444444444	0.25	1	0.251366120218579
SK-OV-3	447	OVARY	11.3155458526148	13.5664108612178	11.5092801680879	12.6050396049493	10.8281364841941	13.1007444572874	12.3459595964041	12.9192171608753	11.8248792071874	13.4125698468052	13.2093619758019	13.1145394643907	15.1409495644354	536.57	2006.17	0.00546991546494281	0.999781564001747	0.999497613664908	0.9997611655123	0.993492407809111	0	0.211822660098522	0.0113250283125708	0.232057416267943	0.999781564001747	0.137586805555556	0.236193712829227	0.138538205980066	0.0224304372515616	0	0.166666666666667	0.181818181818182	0.993492407809111	0.232057416267943	0.236193712829227	0.999758861827827	0.902732240437158
