LabCellLineID	GDSC_Cell.line.name	mut_high	mut_high_mod	mut_trns	mut_rnrs	mut_atp6s	mut_atp8s	mut_cox1s	mut_cox2s	mut_cox3s	mut_cytbs	mut_nd1s	mut_nd2s	mut_nd3s	mut_nd4s	mut_nd4Ls	mut_nd5s	mut_nd6s	mut_atp6_atp8s	mut_cox1_2_3s	mut_ndxs	mut_chrs
481	SW900	0.019911504	0.714285714	0.102040816	0.264446127	0.698605886	0.153846154	0.202525832	0.714285714	0.3	0	0.131313131	0.197730956	0.148627327	0.152173913	0	0.024691358	0	0.698605886	0.714285714	0.197730956	0
482	T24	0.012919897	0.289634146	0.158347676	0.203842941	0.020930233	0	0.210894191	0	0.242718447	0.009499683	0.118604651	0.289634146	0.224700399	0.045284781	0	0	0	0.020930233	0.242718447	0.289634146	0.0055666
483	T-24	0.012919897	0.289634146	0.158347676	0.204551762	0.020930233	0	0.211270983	0	0.242718447	0.048780488	0.118604651	0.289634146	0.225721785	0.045792655	0	0.111111111	0	0.020930233	0.242718447	0.289634146	0.1875
485	T47D	0.020408163	1	0.076360682	0.218551797	0.01399689	0.040540541	0.187794592	0.111111111	0.205882353	0.017094017	0.227722772	0.090217391	0.074543312	0.258064516	0.022222222	1	0	0.040540541	0.205882353	1	0.119565217
486	T84	0.00750469	0.188405797	0.190854871	0.999556639	0.004995837	0	0.188405797	0.023058252	0.154135338	0.066666667	0.133977901	0.169584245	0.12050415	0.020430341	0	0.046511628	0	0.004995837	0.188405797	0.169584245	0.060606061
487	T98G	0.153846154	0.326923077	0	0.740740741	0.055555556	0	0.157407407	0	0	0.066666667	0.325	0	0.326923077	0.153846154	0	0.029850746	0	0.055555556	0.157407407	0.326923077	0.12
488	TC-71	0	0.214285714	0	0	0	0	0.214285714	0	0	0	0	0.181818182	0	0	0	0.111111111	0	0	0.214285714	0.181818182	0.181818182
489	TCCSUP	0	1	0	0	0	0.210526316	0	0	0	1	0.181818182	0	0.214285714	0	0	0.133333333	0	0.210526316	0	0.214285714	0.166666667
490	TE-1	0.234671372	0.234671372	0.240718563	0.17764566	0.100367197	0.074074074	0.220080681	0.011530398	0.193877551	0.234671372	0.118403248	0.206960271	0.158380318	0.068965517	0	0.103448276	0	0.100367197	0.220080681	0.206960271	0.049180328
491	TE-11	0.142857143	0.995161891	0.174374204	0.216223334	0.065983344	0	0.203448276	0.142857143	0.22970297	0.093023256	0.995161891	0.229989328	0.171988618	0.052631579	0.066666667	0.006973848	0.037037037	0.065983344	0.22970297	0.995161891	0.993589744
492	TE-15	0	0.875	0	0	0.117647059	0	0.366666667	0	0	0.117647059	0.214285714	0	0.291666667	0.875	0	0.1	0	0.117647059	0.366666667	0.875	0.071428571
493	TE-5	0.011545863	0.277272727	0.143716578	0.224142313	0.087603306	0.095238095	0.277272727	0.022206304	0.26746507	0.075	0.125	0.153455285	0.217141127	0.074074074	0.090909091	0.060606061	0.166666667	0.095238095	0.277272727	0.217141127	0.060606061
495	TE-6	0	0.285714286	0.057142857	0.769230769	0	0.285714286	0.228070175	0	0.117647059	0.105263158	0.217391304	0.111111111	0.214285714	0.083333333	0	0.117647059	0.083333333	0.285714286	0.228070175	0.217391304	1
496	TE-9	0.06779661	0.985507246	0	0.625	0.153846154	0	0.263157895	0.166666667	0.142857143	0	0.178571429	0.060606061	0.243243243	0.045454545	0	0.985507246	0.066666667	0.153846154	0.263157895	0.985507246	0.14893617
499	TOV-112D	0.166666667	0.84	0	0.533333333	0	0	0.28125	0	0	0.137931034	0.153846154	0.105263158	0	0.166666667	0.84	0.076923077	0.125	0	0.28125	0.166666667	0
501	TT2609-C02	0.117647059	1	0.1	0.428571429	0	0	1	0	0	0.227272727	0.153846154	0	0.314814815	0.038461538	0.117647059	1	0	0	1	1	0.051282051
502	TYK-nu	0	1	0.090909091	0	0	0	0.171428571	0	0	1	0.529411765	0.117647059	0	0	0	0	0	0	0.171428571	0.529411765	0.176470588
503	U-118-MG	0.031746032	0.260869565	0.074074074	0.714285714	0	0	0.258064516	0	0	0.066666667	0.133333333	0.046511628	0.260869565	0.074074074	0.117647059	0.055555556	0.045454545	0	0.258064516	0.260869565	0.08
504	U-2-OS	0.040816327	0.195329087	0.135301669	0.168887601	0.053941909	0	0.157062723	0	0.195329087	0.042553191	0.121764955	0.157657658	0.160714286	0.034482759	0	0.040816327	0	0.053941909	0.195329087	0.160714286	0.064516129
505	U-87-MG	0.008973081	0.258448358	0.147801684	0.206002729	0	0	0.181460536	0.013613159	0.258448358	0	0.124354244	0.219075145	0.107211848	0	0	0.008973081	0.008907078	0	0.258448358	0.219075145	0.022404991
507	UACC-257	0.105263158	0.999151104	0.202836879	0.229933775	0.008597108	0	0.255360624	0.022556391	0.263862333	0.064516129	0.135993801	0.245700246	0.266666667	0.999151104	0	0.095238095	0.054054054	0.008597108	0.263862333	0.999151104	0.043956044
508	UACC-62	0	0.98974359	0.032258065	0.991452991	0	0	0.224358974	0.027777778	0.142857143	0.98974359	0.186046512	0.166666667	0.166666667	0	0	0	0	0	0.224358974	0.186046512	0.022727273
509	UACC-812	0.008778347	0.769230769	0.144196952	0.170451646	0.006323777	0	0.194244604	0.006042296	0.154494382	0	0.272727273	0.769230769	0.080484115	0.111111111	0	0.133333333	0	0.006323777	0.194244604	0.769230769	0.003347681
510	UM-UC-3	0	0.3	0	0.272727273	0	0	0.083333333	0	0	0	0	0.125	0.3	0	0	0.142857143	0	0	0.083333333	0.3	1
511	VMRC-LCD	0	0.409090909	0	0	0	0	0.275862069	0	0	0	0.173913043	0	0.409090909	0	0	0.1	0	0	0.275862069	0.409090909	0.105263158
512	VMRC-RCW	0.127659574	0.333333333	0.136363636	0.52173913	0	0.176470588	0.333333333	0	0.217391304	0.111111111	0.137931034	0.076923077	0.282051282	0.111111111	0	0.103448276	0.105263158	0.176470588	0.333333333	0.282051282	0.142857143
513	VMRC-RCZ	0	0.826086957	0.315789474	0	0	0.3	0.264705882	0	0.826086957	0	0.153846154	0	0.461538462	0.0625	0	0.086956522	0	0.3	0.826086957	0.461538462	0
516	WM-266-4	0.044806517	0.999149419	0.085867621	0.322147651	0.077205882	0.023297491	0.113020329	0.024691358	0.035955056	0.999149419	0.104539202	0.154773869	0.086330935	0.012631013	0.007474889	0.011877098	0.010207238	0.077205882	0.113020329	0.154773869	0.029428736
520	YKG-1	0.117647059	1	0.054054054	0.571428571	0	0	0.211538462	0	0.117647059	0.035087719	0.258064516	1	0.051282051	0	0	0	0	0	0.211538462	1	0.036144578
521	ZR-75-1	0.042212518	0.999778516	0.105065666	0.153097798	0	0	0.208722741	0.009104704	0.160278746	0	0.134920635	0.138863841	0.999778516	0	0	0	0	0	0.208722741	0.999778516	0.998488855
522	ZR-75-30	0	0.3125	0.090909091	0.423076923	0	0	0.26984127	0.230769231	0.142857143	0.15	0.19047619	0.171428571	0.3125	0	0	0.142857143	0.125	0	0.26984127	0.3125	0.125
523	SCC-25	0.086956522	0.235294118	0.13386194	0.209536424	0.111111111	0.142857143	0.197823	0.086956522	0.1875	0.044444444	0.142857143	0.20795756	0.219903206	0.08	0.235294118	0.076923077	0	0.142857143	0.197823	0.219903206	0.118644068
524	CADO-ES1	0	1	0	0	0	0	0	0	0	0	0	0.142857143	0.277777778	0	0	1	0	0	0	1	0
525	CL-11	0	0.263157895	0	0	0	0	0	0	0	0	0.153846154	0	0.263157895	0	0	0	0	0	0	0.263157895	0
527	DMS-53	0.279069767	0.999577614	0.096952909	0.190829918	0.545454545	0	0.170212766	0.357142857	0.25	0.380374862	0.275	0.182896688	0.279069767	0.416666667	0	0.999577614	0.015267176	0.545454545	0.357142857	0.999577614	1
529	K-562	0.111111111	0.85	0	0	0.083333333	0	0.260869565	0	0	0.076923077	0.25	0.85	0.2	0.153846154	0	0.111111111	0	0.083333333	0.260869565	0.85	0.117647059
530	LCLC-97TM1	0.041666667	0.295081967	1	0.525423729	0	0.105263158	0.267379679	0.026666667	0	0.036585366	0.263736264	0.181818182	0.295081967	0.033333333	0	0.041666667	0.047619048	0.105263158	0.267379679	0.295081967	0.051282051
531	NCI-H292	0	0.212121212	0.026666667	0.523809524	0	0	0	0	0.087719298	0.12195122	0.212121212	0	0.125	0.194444444	0	0.111111111	0	0	0.087719298	0.212121212	0
532	NCI-H446	0.238031619	1	0.146391753	0.230440252	0.098626717	0	0.238031619	0.016728625	0.179347826	0.068965517	0.172413793	0.236686391	0.180760767	0.083333333	0	1	0	0.098626717	0.238031619	1	0.1
533	NCI-H526	0.006886375	0.999572558	0.120104439	0.204960836	0.100656455	0	0.999572558	0.011340894	0.216	0.077973301	0.266666667	0.239934265	0.20495356	0.176470588	0	0.006886375	0	0.100656455	0.999572558	0.266666667	0
534	NMC-G1	0.166666667	0.97979798	0.08	0.5	0	0.166666667	0.245283019	0.083333333	0	0.037735849	0.183333333	0.071428571	0.428571429	0.181818182	0	0.97979798	0.068965517	0.166666667	0.245283019	0.97979798	0.133333333
535	PF-382	0	0.311111111	0.142857143	1	0	0.172413793	0.297029703	0	0	0.1	0.189655172	0.086956522	0.311111111	0.064516129	0	0.079365079	0	0.172413793	0.297029703	0.311111111	0.166666667
536	SF268	0.166666667	0.22962963	0	0.466666667	0	0	0.22962963	0	0.058823529	0	0.112903226	0	0.197183099	0.076923077	0	0.05	0.166666667	0	0.22962963	0.197183099	0.166666667
541	BICR31	0	0.266666667	0	0	0	0	0	0	0	0	0	0.2	0.266666667	0	0	0.230769231	0	0	0	0.266666667	0
545	CL-40	0	0.4	0	0	0	0	0.290322581	0	0	0	0.133333333	0	0.4	0	0	0.133333333	0	0	0.290322581	0.4	0.090909091
547	CML-T1	0	0.307692308	0	0	0	0	0.222222222	0	0.076923077	0.060606061	0.153846154	0.076923077	0.307692308	0	0	0	0	0	0.222222222	0.307692308	0
548	COR-L311	0.095238095	1	0.323721436	0.367512941	1	0	0.20963035	0.063696757	0.171521036	0.173076923	0.586025049	0.202591284	0.157244964	0	0.1	0.782093483	0	1	0.20963035	0.782093483	0.052631579
549	COR-L95	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
550	DMS-454	0.013215859	0.281190019	0.120234604	0.496431038	0.099184783	0	0.176976744	0	0.186528497	0	0.123076923	0.281190019	0.189783282	0	0.003907098	0.011589404	0.03349527	0.099184783	0.186528497	0.281190019	0.012059369
551	DMS-79	0.006513872	0.192251816	0.212765957	0.265163297	0.117096019	0	0.192251816	0.010416667	0.158798283	0	0.112291351	0.184210526	0.097312326	0	0	0.006513872	0	0.117096019	0.192251816	0.184210526	0.005053696
557	HCC1143	0	0.25	0	0	0	0	0.25	0	0	0	0	0	0.166666667	0	0	0	0	0	0.25	0.166666667	0
559	HCC-366	0	0.642857143	0	0.652173913	0	0.068965517	0.232142857	0	0.117647059	0.642857143	0.285714286	0.105263158	0.181818182	0.066666667	0	0.088235294	0	0.068965517	0.232142857	0.285714286	0.115384615
568	HSC-4	0	0	0	0.153846154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.076923077
573	JIMT-1	0	1	0	0	0	0	0.322580645	0	0	0	0.28	0	0.307692308	0	0	1	0	0	0.322580645	1	0.1
580	L-1236	0.125	1	0	0	0	0.375	0.387096774	1	0	0.181818182	0.08	0	0.363636364	0.125	0	0.0625	0	0.375	1	0.363636364	0
582	LNCaP-Clone-FGC	0	0.545454545	0	0.133333333	0.545454545	0.25	0.275	0	0	0.117647059	0	0	0.476190476	0.111111111	0	0.1	0.125	0.545454545	0.275	0.476190476	0.333333333
584	MM1S	0.01141925	0.999347968	0.335656836	0.752662722	0	0	0.688470588	0.006639428	0.597549699	0	0.135496183	0.259431225	0.13570442	0.330719247	0	0.999347968	0	0	0.688470588	0.999347968	0.465618861
586	MOLM-16	0	1	0.111111111	0.421052632	0.064516129	0	0.181818182	0	0.076923077	1	0.25	0	0.317073171	0.181818182	0	0	0	0.064516129	0.181818182	0.317073171	0.083333333
590	NAMALWA	0	0.545454545	0	0.166666667	0	0	0.111111111	0	0	0.317073171	0.25	0.545454545	0.15	0.473684211	0	0.215686275	0.084745763	0	0.111111111	0.545454545	0.294117647
592	NCI-H1436	0.126888218	0.317745803	0.201117318	0.276257723	0.046728972	0.006469501	0.317745803	0.045833333	0.126888218	0.003227294	0.142857143	0.081967213	0.109699769	0.009860789	0.011784512	0.125	0.004664179	0.046728972	0.317745803	0.142857143	0.998103666
595	NCI-H889	0.037878788	0.191977742	0.134674923	0.211947013	0.093023256	0	0.191977742	0.015339664	0.137440758	0	0.078915903	0.179435484	0.190569745	0.00413313	0	0	0	0.093023256	0.191977742	0.190569745	0.067252579
598	OCI-M1	0	0.285714286	0	0.75	0	0.1	0.25	0	0	0.083333333	0.166666667	0	0.285714286	0.117647059	0	0.176470588	0	0.1	0.25	0.285714286	0.08
612	SNU-61	0	0.538461538	0	0	0	0.133333333	0.08	0	0	0.538461538	0	0	0.142857143	0	0	0.058823529	0.083333333	0.133333333	0.08	0.142857143	0
618	SU-DHL-5	0.083333333	0.285714286	0.153846154	0.117647059	0	0	0.282608696	0	0.111111111	0.111111111	0.285714286	0	0.222222222	0	0	0.264705882	0	0	0.282608696	0.285714286	0.08
623	T-T	0	0.272727273	0	0	0	0	0.272727273	0	0	0	0	0	0	0	0	0	0	0	0.272727273	0	0
624	TT	0	0.384615385	0	0	0	0	0.384615385	0	0	0	0	0	0	0	0	0	0	0	0.384615385	0	0.181818182
630	AGS	0.041516679	0.99978308	0.270665691	0.185786532	0.181818182	0	0.238476954	0.008483034	0.223211342	0.99978308	0.102227526	0.264261745	0.189901556	0.142857143	0	0.088888889	0	0.181818182	0.238476954	0.264261745	0.153846154
631	COLO-668	0	0.999557326	0.205633803	0.234446131	0.071428571	0	0.218487395	0	0.17232376	0.111111111	0.133333333	0.999557326	0.215123859	0	0	0	0	0.071428571	0.218487395	0.999557326	0
632	COR-L24	0	0.273584906	0.133402275	0.198121264	0.026119403	0	0.248780488	0	0.273584906	0	0.10487239	0.132901135	0.166979362	0	0	0	0	0.026119403	0.273584906	0.166979362	0
633	COR-L279	0.090909091	0.307692308	0.177480916	0.20660502	0.090909091	0.214285714	0.229110512	0	0.083652618	0.117647059	0.307692308	0.282894737	0.166666667	0.181818182	0	0.125	0.00585343	0.214285714	0.229110512	0.307692308	0
634	COR-L88	0.010452962	0.307086614	0.135693215	0.203520352	0.110576923	0	0.220082531	0.028169014	0.307086614	0.281374219	0.166666667	0.2578125	0.210101719	0	0	0.009801578	0	0.110576923	0.307086614	0.2578125	0
635	DMS-153	0.009467456	0.225296443	0.21242236	0.266100849	0.065121413	0	0.225296443	0.005464481	0.161870504	0	0.099088838	0.212514758	0.168859649	0	0	0.005669738	0	0.065121413	0.225296443	0.212514758	0
636	NCI-H1105	0.020618557	0.32183908	0.390168971	0.241464621	0.150793651	0.010075567	0.224770642	0.039264829	0.32183908	0.166666667	0.182978723	0.24789916	0.181818182	0	0	0.00814664	0	0.150793651	0.32183908	0.24789916	0
637	NCI-H1437	0.05921652	0.416666667	0.200421941	0.235294118	0.064945227	0	0.225694444	0.125	0.232736573	0.040546697	0.141296431	0.259028643	0.172210134	0.416666667	0	0.072727273	0.028674644	0.064945227	0.232736573	0.416666667	0.173076923
638	NCI-H146	0.006345178	0.999314756	0.168789809	0.237934613	0.095	0.166666667	0.326530612	0.004803843	0.111702128	0	0.14755446	0.259012016	0.250079542	0.999314756	0	0.105263158	0	0.166666667	0.326530612	0.999314756	0.010218978
639	NCI-H1618	0.02850285	0.256198347	0.377672209	0.182638457	0.02850285	0.005735589	0.256198347	0.006207675	0.23364486	0	0.126829268	0.218637993	0.164330764	0.125170999	0	0.006413832	0	0.02850285	0.256198347	0.218637993	0.041349293
640	NCI-H1876	0.016129032	0.661971831	0.155688623	0.253739612	0.027624309	0	0.273333333	0.014925373	0.011538462	0.00501139	0.661971831	0.257602862	0.153981677	0	0	0.005759539	0	0.027624309	0.273333333	0.661971831	0
641	NCI-H1930	0.008012821	0.228915663	0.177777778	0.277155509	0.101075269	0	0.228915663	0.008103728	0.16442953	0	0.112903226	0.160887656	0.131195335	0	0	0.005501076	0	0.101075269	0.228915663	0.160887656	0
642	NCI-H1963	0.026818072	0.237442922	0.144373673	0.227383863	0.10259301	0	0.229050279	0	0.2	0.173913043	0.142857143	0.237442922	0.155661991	0	0	0.026818072	0.074074074	0.10259301	0.229050279	0.237442922	0.181818182
643	NCI-H196	0	0.352941176	0.208121827	0.17271487	0.077220077	0	0.198471515	0.072289157	0.312056738	0.024615385	0.352941176	0.322580645	0.186959654	0.016332753	0	0.026054942	0	0.077220077	0.312056738	0.352941176	0.022253129
644	NCI-H2029	0.066666667	0.669191919	0.091346154	0.203425013	0.008368201	0.181818182	0.183673469	0.01461039	0.179824561	0.51871042	0.669191919	0.202247191	0.172596295	0	0	0.1	0	0.181818182	0.183673469	0.669191919	0.066666667
645	NCI-H2066	0.0625	0.28852459	0.239130435	0.247105198	0.142857143	0	0.28852459	0.08	0.215116279	0.071428571	0.11300813	0.263319672	0.254545455	0.007151371	0	0.071428571	0.008519702	0.142857143	0.28852459	0.263319672	0.076923077
646	NCI-H2081	0.00708502	0.6121673	0.287037037	0.290895062	0.010324484	0	0.202888583	0.111111111	0.161764706	0.068965517	0.113801453	0.197368421	0.15368032	0.105263158	0.6121673	0.05	0.111111111	0.010324484	0.202888583	0.197368421	0.054054054
647	NCI-H209	0.014796547	0.460697553	0.151917404	0.399395911	0.117801047	0	0.222580645	0.016344725	0.242307692	0.353452019	0.138613861	0.194398682	0.460697553	0	0	0.153846154	0	0.117801047	0.242307692	0.460697553	0.999645892
648	NCI-H2171	0.133333333	0.997516042	0.287878788	0.231235785	0.996780129	0	0.997516042	0.181818182	0.29348659	0.043478261	0.117717478	0.28992629	0.209748428	0.060606061	0.095238095	0.086956522	0.039215686	0.996780129	0.997516042	0.28992629	0.0625
649	NCI-H2196	0.175091575	0.511627907	0.086378738	0.169627984	0.082400814	0	0.511627907	0	0.206171108	0.048349739	0.108108108	0.165497896	0.124092409	0.052631579	0	0.175091575	0	0.082400814	0.511627907	0.175091575	0
650	NCI-H2227	0.00792393	0.445593622	0.126569038	0.595071958	0.114893617	0	0.305555556	0	0.223404255	0.064516129	0.1	0.244471744	0.169635036	0.445593622	0	0	0	0.114893617	0.305555556	0.445593622	0.1
651	NCI-H510A	0.009416196	0.997359736	0.141975309	0.248549079	0.107969152	0	0.997359736	0.01902497	0.251748252	0.076923077	0.3125	0.204316547	0.198485327	0.007928005	0	0.105263158	0	0.107969152	0.997359736	0.3125	0
652	NCI-H524	0.013351135	0.176470588	0.101907032	0.287711124	0.016425121	0.005944056	0.173232455	0.0704	0.10619469	0	0.089011925	0.125628141	0.073794687	0	0	0.176470588	0.015530211	0.016425121	0.173232455	0.176470588	0.005407029
653	NCI-H69	0.009389671	0.333333333	0.199475066	0.25	0.126865672	0.090909091	0.294117647	0.00499002	0.247848537	0	0.13681592	0.25170068	0.177595628	0.333333333	0.117647059	0.095238095	0	0.126865672	0.294117647	0.333333333	0.130434783
654	NCI-H841	0.103291317	0.250500111	0.518655902	0.336714872	0.071991001	0.103291317	0.201629328	0	0.198594025	0.071428571	0.074046372	0.189146049	0.120117474	0.01718908	0	0.142857143	0.250500111	0.103291317	0.201629328	0.250500111	0
655	SCC-4	0.01010101	0.228237015	0.036184211	0.341677763	0.067608476	0	0.228237015	0.222222222	0.214646465	0.090909091	0.117647059	0.179794521	0.140784193	0	0	0.076923077	0	0.067608476	0.228237015	0.179794521	0
656	SCLC-21H	0.006893156	0.239370996	0.168511685	0.184827182	0.060512821	0	0.197421638	0.005416667	0.184331797	0	0.144400227	0.239370996	0.100238663	0	0	0.006893156	0	0.060512821	0.197421638	0.239370996	0
657	A101D	0.129032258	0.277777778	0.009958506	0.15496368	0.007183908	0	0.224489796	0.00665779	0.25	0.14	0.240740741	0.277777778	0.111443978	0.225	0	0.152941176	0.016666667	0.007183908	0.25	0.277777778	0.181818182
658	A704	0.108695652	0.372234513	0.125271542	0.999786598	0.2	0.024096386	0.372234513	0.049382716	0.131474104	0.040309664	0.151636073	0.180529883	0.099405727	0.041666667	0	0.0375	0.036697248	0.2	0.372234513	0.180529883	0.041666667
659	ABC-1	0.010889292	0.174468085	0.181818182	0.245933014	0	0	0.174468085	0.012106538	0.006079027	0.133333333	0.138888889	0.115744349	0.164658635	0	0	0.166666667	0	0	0.174468085	0.166666667	0.068965517
660	BT-483	0.125	0.260869565	0.153846154	0.163585003	0.015815635	0	0.150684932	0.024144869	0.233449477	0.075	0.260869565	0.240118577	0	0.252896175	0.153846154	0.15	0.166666667	0.015815635	0.233449477	0.260869565	0.105263158
661	CAL-51	0.011986301	0.999754842	0.302325581	0.106734817	0	0	0.138554217	0	0.020833333	0	0	0.150997151	0.081052996	0	0.999754842	0.02484472	0	0	0.138554217	0.150997151	0
662	CAL-54	0.267118644	0.267118644	0.196445276	0.15625	0.133333333	0.142857143	0.267118644	0.007877665	0.145808019	0.004669261	0.153538051	0.172127139	0.166666667	0.124400767	0.125	0.111111111	0	0.142857143	0.267118644	0.172127139	0
663	Caov-3	0.035972801	0.998467433	0.172335601	0.211249682	0.063977747	0	0.227777778	0.388375165	0.181818182	0.089056604	0.210526316	0.152876281	0.069747167	0.006181015	0	0.998467433	0.014268728	0.063977747	0.388375165	0.998467433	0
664	COV362	0.004363002	0.844681798	0.268861454	0.188793539	0.088145897	0.005015432	0.2275	0.01088647	0.163398693	0	0.844681798	0.34494382	0.106407323	0	0	0	0	0.088145897	0.2275	0.844681798	0
665	COV644	0	0.174224896	0.194968553	0.893065786	0	0	0.174224896	0.014749263	0.119047619	0	0.055531264	0.018567639	0.113804714	0	0	0.003837851	0	0	0.174224896	0.113804714	0
666	DAN-G	0.072235434	0.514236036	0.169700528	0.628804588	0.011532125	0	0.215037962	0.126691267	0.088652482	0	0.122661123	0.112280702	0.12244898	0	0.055555556	0.514236036	0.048780488	0.011532125	0.215037962	0.514236036	0
667	DU-4475	0.013317191	0.772277228	0.751240079	0.2030185	0.010069713	0	0.196428571	0.013793103	0.231884058	0.166666667	0.772277228	0.205105634	0.152736183	0.111111111	0	0.083333333	0.00295203	0.010069713	0.231884058	0.772277228	0
668	EFM-192A	0.048780488	0.166972477	0.196296296	0.166666667	0.09375	0	0.160583942	0.010736196	0.157894737	0.003231366	0.125	0.166972477	0.131032376	0.142857143	0.004900916	0.083333333	0.048780488	0.09375	0.160583942	0.166972477	0
669	EoL-1-cell	0.216066482	0.216066482	0.268987342	0.203381148	0.010242086	0	0.216066482	0.013941698	0.159624413	0	0.096385542	0.210585586	0.093820225	0	0	0	0	0.010242086	0.216066482	0.210585586	0.997946143
670	GP2d	0.007326007	0.178217822	0.142	0.14893617	0.005399568	0	0.178217822	0.011599006	0.164107486	0	0.161989796	0.17755102	0.106082445	0	0	0	0	0.005399568	0.178217822	0.17755102	0
